filename,AOD
train_119.tif,0.133188545
train_120.tif,0.231139205
train_121.tif,0.098628859
train_122.tif,0.071985879
train_123.tif,0.337490162
train_124.tif,0.180666493
train_125.tif,1.174134684
train_126.tif,0.072910631
train_127.tif,0.441470588
train_128.tif,0.355785172
train_129.tif,0.091338544
train_130.tif,0.033875453
train_131.tif,0.059949758
train_132.tif,0.108702317
train_133.tif,0.161456298
train_134.tif,0.066202808
train_135.tif,0.08717904
train_136.tif,0.05585178
train_137.tif,0.065446467
train_138.tif,0.783758133
train_139.tif,0.119129389
train_140.tif,0.159103371
train_141.tif,0.420540528
train_142.tif,0.085970739
train_143.tif,0.045210367
train_144.tif,0.093863549
train_145.tif,0.715310995
train_146.tif,0.137449322
train_147.tif,0.059401168
train_148.tif,0.030221237
train_149.tif,0.251995372
train_150.tif,0.115650119
train_151.tif,0.054301651
train_152.tif,0.170365838
train_153.tif,0.100396294
train_154.tif,0.168447673
train_155.tif,0.063496165
train_156.tif,0.096379739
train_157.tif,0.072436216
train_158.tif,0.352968363
train_159.tif,1.421569778
train_160.tif,0.055744917
train_161.tif,0.047417782
train_162.tif,0.023589345
train_163.tif,0.239621783
train_164.tif,0.050306029
train_165.tif,0.088144041
train_166.tif,0.053336517
train_167.tif,0.209466205
train_168.tif,0.032396692
train_169.tif,0.057964533
train_170.tif,0.231168413
train_171.tif,0.05628185
train_172.tif,0.346798966
train_173.tif,0.486585571
train_174.tif,0.056479164
train_175.tif,0.552770276
train_176.tif,0.095714551
train_177.tif,0.211831043
train_178.tif,0.068229396
train_179.tif,0.136020194
train_180.tif,0.045226069
train_181.tif,0.107378871
train_182.tif,0.210613302
train_183.tif,0.556963479
train_184.tif,0.863724636
train_185.tif,0.388791972
train_186.tif,0.049208621
train_187.tif,0.130739209
train_188.tif,0.619346499
train_189.tif,0.026173965
train_190.tif,0.528891447
train_191.tif,0.090041386
train_192.tif,0.035584185
train_193.tif,0.045104164
train_194.tif,0.193360546
train_195.tif,0.09881314
train_196.tif,0.319474123
train_197.tif,0.103479792
train_198.tif,0.125352794
train_199.tif,0.397331162
train_200.tif,0.284422264
train_201.tif,0.079623697
train_202.tif,0.062825718
train_203.tif,0.233321043
train_204.tif,0.077245768
train_205.tif,0.182409531
train_206.tif,0.126298741
train_207.tif,0.602761597
train_208.tif,0.043763235
train_209.tif,0.081515378
train_210.tif,0.197863343
train_211.tif,0.507664659
train_212.tif,0.209481906
train_213.tif,0.09004698
train_214.tif,0.148341705
train_215.tif,0.066127014
train_216.tif,0.326928804
train_217.tif,0.137450181
train_218.tif,0.532918889
train_219.tif,0.301539666
train_220.tif,0.091166401
train_221.tif,0.098146682
train_222.tif,0.137815697
train_223.tif,0.048920427
train_224.tif,0.075854311
train_225.tif,0.177968973
train_226.tif,0.36220644
train_227.tif,0.21417342
train_228.tif,0.135568366
train_229.tif,0.023415544
train_230.tif,0.120698628
train_231.tif,0.047081975
train_232.tif,0.104856847
train_233.tif,0.199772567
train_234.tif,0.133202815
train_235.tif,0.215340373
train_236.tif,0.123515235
train_237.tif,0.282386643
train_238.tif,0.123635135
train_239.tif,0.148850908
train_240.tif,0.076626389
train_241.tif,0.115823582
train_242.tif,0.110032747
train_243.tif,0.192767714
train_244.tif,0.051554614
train_245.tif,0.420645767
train_246.tif,0.146458116
train_247.tif,0.12108849
train_248.tif,0.207155135
train_249.tif,0.402695611
train_250.tif,0.048262349
train_251.tif,0.05980925
train_252.tif,0.068329952
train_253.tif,0.433687045
train_254.tif,0.063056743
train_255.tif,0.085178804
train_256.tif,0.059386764
train_257.tif,0.065489926
train_258.tif,0.188250265
train_259.tif,0.141096157
train_260.tif,0.044394694
train_261.tif,0.04464184
train_262.tif,0.326690627
train_263.tif,0.052613225
train_264.tif,0.032920505
train_265.tif,0.056078547
train_266.tif,0.237119896
train_267.tif,0.486983059
train_268.tif,0.186691501
train_269.tif,0.302797979
train_270.tif,0.187975369
train_271.tif,0.394125027
train_272.tif,0.248106185
train_273.tif,0.138796542
train_274.tif,0.193528064
train_275.tif,0.664398122
train_276.tif,0.082020991
train_277.tif,0.033669438
train_278.tif,0.282349435
train_279.tif,0.131499945
train_280.tif,0.083506778
train_281.tif,0.117472184
train_282.tif,0.249479969
train_283.tif,0.056970158
train_284.tif,0.147395598
train_285.tif,0.086968316
train_286.tif,0.131857979
train_287.tif,0.034005742
train_288.tif,0.176429995
train_289.tif,0.062925702
train_290.tif,0.138466534
train_291.tif,0.252060056
train_292.tif,0.035346983
train_293.tif,0.046387942
train_294.tif,0.093265677
train_295.tif,0.081537947
train_296.tif,0.061136412
train_297.tif,0.071836954
train_298.tif,0.071749116
train_299.tif,0.065241391
train_300.tif,0.093478303
train_301.tif,0.057018448
train_302.tif,0.735485577
train_303.tif,0.103642884
train_304.tif,0.101904738
train_305.tif,0.16119773
train_306.tif,0.324206399
train_307.tif,0.491035048
train_308.tif,0.283642461
train_309.tif,0.16506166
train_310.tif,0.420034047
train_311.tif,0.167945482
train_312.tif,0.053992972
train_313.tif,0.092103085
train_314.tif,0.182501535
train_315.tif,0.375557395
train_316.tif,0.178811757
train_317.tif,0.100474864
train_318.tif,0.122156495
train_319.tif,0.100599188
train_320.tif,0.02647453
train_321.tif,0.076325733
train_322.tif,0.828031227
train_323.tif,0.05761005
train_324.tif,0.07320099
train_325.tif,0.111973812
train_326.tif,0.088375558
train_327.tif,0.06005787
train_328.tif,0.288464809
train_329.tif,0.059332699
train_330.tif,0.192455765
train_331.tif,0.090847859
train_332.tif,0.047134977
train_333.tif,0.172682713
train_334.tif,0.14967847
train_335.tif,0.217513638
train_336.tif,0.109539264
train_337.tif,0.8647866
train_338.tif,0.046662718
train_339.tif,0.118221411
train_340.tif,0.110505734
train_341.tif,0.074340547
train_342.tif,0.156173608
train_343.tif,0.032484038
train_344.tif,0.117529952
train_345.tif,0.174944388
train_346.tif,0.040953625
train_347.tif,0.182909003
train_348.tif,0.043521525
train_349.tif,0.038713629
train_350.tif,0.677644077
train_351.tif,0.193763339
train_352.tif,0.040606452
train_353.tif,0.3902585
train_354.tif,0.151674103
train_355.tif,0.229217945
train_356.tif,0.316093918
train_357.tif,0.312742272
train_358.tif,0.078000715
train_359.tif,0.479383009
train_360.tif,0.076518939
train_361.tif,0.445782502
train_362.tif,0.344553194
train_363.tif,0.250643557
train_364.tif,0.356619055
train_365.tif,0.096300699
train_366.tif,0.03712558
train_367.tif,0.216411016
train_368.tif,0.022731994
train_369.tif,0.186601501
train_370.tif,0.223800602
train_371.tif,0.084875288
train_372.tif,1.142137457
train_373.tif,0.168890222
train_374.tif,0.244967607
train_375.tif,0.103172995
train_376.tif,1.260194696
train_377.tif,0.023320421
train_378.tif,0.203005714
train_379.tif,0.587573826
train_380.tif,0.264503247
train_381.tif,0.257629207
train_382.tif,0.130462759
train_383.tif,0.369505264
train_384.tif,0.209542908
train_385.tif,0.176062734
train_386.tif,0.058441951
train_387.tif,0.071518691
train_388.tif,0.07585699
train_389.tif,0.130161184
train_390.tif,0.515240642
train_391.tif,0.12503557
train_392.tif,0.070948248
train_393.tif,0.120499562
train_394.tif,0.048302261
train_395.tif,0.262270928
train_396.tif,0.057947565
train_397.tif,0.098350385
train_398.tif,0.036156339
train_399.tif,0.087805488
train_400.tif,0.077961773
train_401.tif,0.039213318
train_402.tif,0.125895107
train_403.tif,0.1016761
train_404.tif,0.258314171
train_405.tif,0.097346128
train_406.tif,0.247648164
train_407.tif,0.072460212
train_408.tif,0.180829098
train_409.tif,0.026975314
train_410.tif,0.108915162
train_411.tif,0.045020935
train_412.tif,0.062130955
train_413.tif,0.038596897
train_414.tif,0.390276752
train_415.tif,0.174662561
train_416.tif,0.087843852
train_417.tif,0.153874025
train_418.tif,0.679999113
train_419.tif,0.058825917
train_420.tif,0.070839097
train_421.tif,0.14535094
train_422.tif,0.369515889
train_423.tif,0.052678466
train_424.tif,0.036891926
train_425.tif,0.307472147
train_426.tif,0.246748278
train_427.tif,0.093327221
train_428.tif,0.393200412
train_429.tif,0.269167844
train_430.tif,0.048524126
train_431.tif,0.167871519
train_432.tif,0.094725009
train_433.tif,0.039310002
train_434.tif,0.25144531
train_435.tif,0.073909001
train_436.tif,0.445482779
train_437.tif,0.279830515
train_438.tif,0.344620632
train_439.tif,0.796694865
train_440.tif,0.141324855
train_441.tif,0.118794995
train_442.tif,0.382196698
train_443.tif,0.077105843
train_444.tif,0.110729317
train_445.tif,0.105193345
train_446.tif,0.028588894
train_447.tif,0.089149641
train_448.tif,0.061972752
train_449.tif,0.077237473
train_450.tif,0.246085767
train_451.tif,0.037868056
train_452.tif,0.162922624
train_453.tif,0.324469575
train_454.tif,0.02236946
train_455.tif,0.23006745
train_456.tif,0.32187938
train_457.tif,0.051432466
train_458.tif,0.546565223
train_459.tif,0.016551644
train_460.tif,0.502663116
train_461.tif,0.18733773
train_462.tif,0.064635882
train_463.tif,0.067216296
train_464.tif,0.099544555
train_465.tif,0.052668085
train_466.tif,0.201135932
train_467.tif,0.047788555
train_468.tif,0.766659935
train_469.tif,0.06101771
train_470.tif,0.314386344
train_471.tif,0.02509949
train_472.tif,0.136681021
train_473.tif,0.116586299
train_474.tif,0.132447379
train_475.tif,0.185975929
train_476.tif,0.533563128
train_477.tif,0.138020626
train_478.tif,1.067924184
train_479.tif,0.082066835
train_480.tif,0.252661117
train_481.tif,0.313792909
train_482.tif,0.767133005
train_483.tif,0.26789907
train_484.tif,0.119314665
train_485.tif,0.07961812
train_486.tif,0.115566353
train_487.tif,0.250671355
train_488.tif,0.051229858
train_489.tif,0.138312498
train_490.tif,0.195657917
train_491.tif,0.173457592
train_492.tif,0.092253041
train_493.tif,0.600212085
train_494.tif,0.088391193
train_495.tif,0.059939187
train_496.tif,0.165268288
train_497.tif,0.086964561
train_498.tif,0.113003432
train_499.tif,0.110454533
train_500.tif,0.320214408
train_501.tif,0.021291936
train_502.tif,0.18938581
train_503.tif,0.231057857
train_504.tif,0.081269273
train_505.tif,0.218912396
train_506.tif,0.473125363
train_507.tif,0.128230231
train_508.tif,0.05628214
train_509.tif,0.579344457
train_510.tif,0.054819865
train_511.tif,0.105412272
train_512.tif,0.061437563
train_513.tif,0.09424803
train_514.tif,0.016638077
train_515.tif,0.03016683
train_516.tif,0.258281203
train_517.tif,0.155200205
train_518.tif,0.133045006
train_519.tif,0.216713017
train_520.tif,0.343318176
train_521.tif,0.104933659
train_522.tif,0.10233295
train_523.tif,0.555592625
train_524.tif,0.23675335
train_525.tif,0.067138494
train_526.tif,0.211825609
train_527.tif,0.302953377
train_528.tif,0.063043634
train_529.tif,0.153368704
train_530.tif,0.046855112
train_531.tif,0.015741314
train_532.tif,0.088187518
train_533.tif,0.041316128
train_534.tif,0.08087942
train_535.tif,0.057168412
train_536.tif,0.458721706
train_537.tif,0.104149089
train_538.tif,0.099361489
train_539.tif,0.125038138
train_540.tif,0.197004608
train_541.tif,0.041432891
train_542.tif,0.014109134
train_543.tif,0.217201935
train_544.tif,0.064811216
train_545.tif,0.064434755
train_546.tif,0.093785301
train_547.tif,0.224173883
train_548.tif,0.250817256
train_549.tif,1.407642509
train_550.tif,0.017914357
train_551.tif,0.239652391
train_552.tif,0.28902318
train_553.tif,0.227601059
train_554.tif,0.056954784
train_555.tif,0.058707233
train_556.tif,0.087007564
train_557.tif,0.104669892
train_558.tif,0.074928961
train_559.tif,0.216825405
train_560.tif,0.169360156
train_561.tif,0.130734692
train_562.tif,0.26702555
train_563.tif,0.097297627
train_564.tif,0.108293467
train_565.tif,0.083361215
train_566.tif,0.086382266
train_567.tif,0.060555266
train_568.tif,0.08589315
train_569.tif,0.082773075
train_570.tif,0.116638282
train_571.tif,0.33720557
train_572.tif,0.127425265
train_573.tif,0.110103775
train_574.tif,0.613530706
train_575.tif,0.411155957
train_576.tif,0.088420302
train_577.tif,0.194691212
train_578.tif,0.580159128
train_579.tif,0.047605632
train_580.tif,0.186838414
train_581.tif,0.097846167
train_582.tif,0.468745489
train_583.tif,0.317771395
train_584.tif,0.057393517
train_585.tif,0.703338252
train_586.tif,0.058513195
train_587.tif,0.066014469
train_588.tif,0.048853174
train_589.tif,0.211127242
train_590.tif,0.124833394
train_591.tif,0.084082691
train_592.tif,1.104034977
train_593.tif,0.090134201
train_594.tif,0.131135163
train_595.tif,0.059087669
train_596.tif,0.444212028
train_597.tif,0.051812546
train_598.tif,0.085099642
train_599.tif,0.454144919
train_600.tif,0.025406261
train_601.tif,0.141659772
train_602.tif,0.068118303
train_603.tif,0.011367745
train_604.tif,0.159255514
train_605.tif,0.017582873
train_606.tif,0.307350169
train_607.tif,0.281022275
train_608.tif,0.224254695
train_609.tif,0.032574452
train_610.tif,0.099594339
train_611.tif,0.111420955
train_612.tif,0.22031937
train_613.tif,0.190516611
train_614.tif,0.231988342
train_615.tif,0.274285647
train_616.tif,0.074578883
train_617.tif,0.504377704
train_618.tif,0.070679019
train_619.tif,0.085160151
train_620.tif,0.10074881
train_621.tif,0.292977353
train_622.tif,0.160640536
train_623.tif,0.065823027
train_624.tif,0.322490414
train_625.tif,0.050271738
train_626.tif,0.058010295
train_627.tif,0.165695986
train_628.tif,0.106760778
train_629.tif,0.056567086
train_630.tif,0.077344405
train_631.tif,0.463497475
train_632.tif,0.347343798
train_633.tif,0.540920513
train_634.tif,0.242160449
train_635.tif,0.291404185
train_636.tif,0.273469668
train_637.tif,0.071784048
train_638.tif,0.186368149
train_639.tif,0.277397848
train_640.tif,0.091335316
train_641.tif,1.025473145
train_642.tif,0.844205701
train_643.tif,0.792180614
train_644.tif,0.069171539
train_645.tif,0.241366846
train_646.tif,0.748526589
train_647.tif,0.11340209
train_648.tif,0.066280334
train_649.tif,0.323780652
train_650.tif,0.21230301
train_651.tif,0.095180651
train_652.tif,0.120347866
train_653.tif,0.320900666
train_654.tif,0.108886703
train_655.tif,0.063644981
train_656.tif,0.581439172
train_657.tif,0.127145653
train_658.tif,0.316819403
train_659.tif,0.21392216
train_660.tif,0.42378164
train_661.tif,0.080365865
train_662.tif,0.220966377
train_663.tif,0.042004277
train_664.tif,0.165032762
train_665.tif,0.126630892
train_666.tif,0.099845151
train_667.tif,0.32269451
train_668.tif,0.058442485
train_669.tif,0.176245317
train_670.tif,0.032649086
train_671.tif,0.058991911
train_672.tif,0.075970703
train_673.tif,0.410351589
train_674.tif,0.086151666
train_675.tif,0.206035409
train_676.tif,0.097871981
train_677.tif,0.239554437
train_678.tif,0.075089462
train_679.tif,0.107390307
train_680.tif,0.02814632
train_681.tif,0.753740166
train_682.tif,0.465167583
train_683.tif,0.144741712
train_684.tif,0.175655812
train_685.tif,0.361709138
train_686.tif,0.127902464
train_687.tif,0.15556058
train_688.tif,0.464506141
train_689.tif,0.034598543
train_690.tif,0.050999698
train_691.tif,0.490321019
train_692.tif,0.086516288
train_693.tif,0.291189218
train_694.tif,0.090945427
train_695.tif,0.162400678
train_696.tif,0.521536852
train_697.tif,0.183400066
train_698.tif,0.162655695
train_699.tif,0.283719692
train_700.tif,0.055420156
train_701.tif,0.045805463
train_702.tif,0.187497695
train_703.tif,0.205774091
train_704.tif,0.103996247
train_705.tif,0.220464811
train_706.tif,0.147890715
train_707.tif,0.097359627
train_708.tif,0.296205968
train_709.tif,0.177336231
train_710.tif,0.109535786
train_711.tif,0.289678235
train_712.tif,0.390992867
train_713.tif,0.033017923
train_714.tif,0.316135939
train_715.tif,0.07958481
train_716.tif,0.065006353
train_717.tif,0.099528763
train_718.tif,0.121868223
train_719.tif,0.178091933
train_720.tif,0.087409767
train_721.tif,0.251102737
train_722.tif,0.058418889
train_723.tif,0.102459623
train_724.tif,0.417778081
train_725.tif,0.524634047
train_726.tif,0.194035914
train_727.tif,0.414190635
train_728.tif,0.130512644
train_729.tif,0.24599579
train_730.tif,0.085390537
train_731.tif,0.219531686
train_732.tif,0.61159487
train_733.tif,0.167412448
train_734.tif,0.110416651
train_735.tif,0.062232645
train_736.tif,0.416589427
train_737.tif,0.122577381
train_738.tif,0.139886656
train_739.tif,0.51078876
train_740.tif,0.132582589
train_741.tif,0.464307036
train_742.tif,0.086532768
train_743.tif,0.096818326
train_744.tif,0.186499097
train_745.tif,0.578505336
train_746.tif,0.093008834
train_747.tif,0.132894227
train_748.tif,0.135050825
train_749.tif,0.480008832
train_750.tif,0.240153396
train_751.tif,0.161518878
train_752.tif,0.233817952
train_753.tif,0.108418816
train_754.tif,0.063873443
train_755.tif,0.071737823
train_756.tif,0.07492585
train_757.tif,0.9548906
train_758.tif,1.224886295
train_759.tif,0.157142702
train_760.tif,0.096001146
train_761.tif,0.113116081
train_762.tif,0.085092237
train_763.tif,0.201896592
train_764.tif,0.226654066
train_765.tif,0.718142259
train_766.tif,0.117364048
train_767.tif,0.051496381
train_768.tif,0.106590738
train_769.tif,0.064153474
train_770.tif,0.170033087
train_771.tif,0.011944538
train_772.tif,0.036881758
train_773.tif,0.129562209
train_774.tif,0.186551486
train_775.tif,0.046540486
train_776.tif,0.076102984
train_777.tif,0.069151492
train_778.tif,0.163718058
train_779.tif,0.076192412
train_780.tif,0.700138592
train_781.tif,0.055535989
train_782.tif,0.134699182
train_783.tif,0.069972442
train_784.tif,0.022288063
train_785.tif,0.614459994
train_786.tif,0.091450168
train_787.tif,0.047951853
train_788.tif,0.872204208
train_789.tif,1.337000547
train_790.tif,0.161026292
train_791.tif,0.06629222
train_792.tif,0.267571904
train_793.tif,0.072025085
train_794.tif,0.14791958
train_795.tif,0.357902646
train_796.tif,0.180311689
train_797.tif,0.063881789
train_798.tif,0.236883201
train_799.tif,0.071527619
train_800.tif,0.176769558
train_801.tif,0.062737421
train_802.tif,0.067720193
train_803.tif,1.011361038
train_804.tif,0.113877543
train_805.tif,0.167585241
train_806.tif,0.198355479
train_807.tif,0.152761851
train_808.tif,0.275172248
train_809.tif,0.076662901
train_810.tif,0.104275822
train_811.tif,0.301688651
train_812.tif,0.143682117
train_813.tif,0.088446078
train_814.tif,0.233619356
train_815.tif,0.197735752
train_816.tif,0.117791255
train_817.tif,0.171798956
train_818.tif,0.067685163
train_819.tif,0.034341619
train_820.tif,0.192055385
train_821.tif,0.231230247
train_822.tif,0.186156977
train_823.tif,0.959031681
train_824.tif,0.289848057
train_825.tif,0.72464073
train_826.tif,0.140262623
train_827.tif,0.090053644
train_828.tif,0.379985814
train_829.tif,0.332764007
train_830.tif,0.257991274
train_831.tif,0.157498458
train_832.tif,0.088636515
train_833.tif,0.026543963
train_834.tif,0.032026475
train_835.tif,0.348855154
train_836.tif,0.126526651
train_837.tif,0.265892334
train_838.tif,0.237501208
train_839.tif,0.095217474
train_840.tif,0.027825014
train_841.tif,0.067673985
train_842.tif,0.089088669
train_843.tif,0.233711549
train_844.tif,0.612686909
train_845.tif,0.059879904
train_846.tif,0.329288068
train_847.tif,0.063619264
train_848.tif,0.975750541
train_849.tif,0.116870356
train_850.tif,0.349829599
train_851.tif,0.214508892
train_852.tif,0.049421731
train_853.tif,0.14162344
train_854.tif,0.144224511
train_855.tif,0.057394931
train_856.tif,0.097484691
train_857.tif,0.349510299
train_858.tif,0.498216878
train_859.tif,0.312572428
train_860.tif,0.231201437
train_861.tif,0.1175148
train_862.tif,0.197432017
train_863.tif,0.0521257
train_864.tif,0.12940683
train_865.tif,0.277397411
train_866.tif,0.316561786
train_867.tif,0.229734263
train_868.tif,0.286322471
train_869.tif,0.097883515
train_870.tif,0.130270575
train_871.tif,0.951952256
train_872.tif,0.141572417
train_873.tif,0.599419059
train_874.tif,0.155318539
train_875.tif,0.121857459
train_876.tif,0.095406897
train_877.tif,0.068755587
train_878.tif,0.593324996
train_879.tif,0.244977822
train_880.tif,0.058525338
train_881.tif,0.070107129
train_882.tif,0.133349182
train_883.tif,0.02578703
train_884.tif,0.033299555
train_885.tif,0.324134916
train_886.tif,0.52661822
train_887.tif,0.256569996
train_888.tif,0.078312082
train_889.tif,0.241275332
train_890.tif,0.161671022
train_891.tif,0.636286279
train_892.tif,0.051637046
train_893.tif,0.059360166
train_894.tif,0.109519713
train_895.tif,0.345548905
train_896.tif,0.076368724
train_897.tif,0.110925177
train_898.tif,0.13544919
train_899.tif,0.086849247
train_900.tif,0.067848692
train_901.tif,0.475478516
train_902.tif,0.267651178
train_903.tif,0.091940369
train_904.tif,0.024667901
train_905.tif,0.206292007
train_906.tif,0.073333995
train_907.tif,0.11988918
train_908.tif,0.098076437
train_909.tif,0.07477015
train_910.tif,0.421158278
train_911.tif,0.185510675
train_912.tif,0.198095654
train_913.tif,0.038438699
train_914.tif,0.143166042
train_915.tif,0.204563381
train_916.tif,0.231583981
train_917.tif,0.385615905
train_918.tif,0.074012051
train_919.tif,0.082878316
train_920.tif,1.055511564
train_921.tif,0.172396633
train_922.tif,0.178617753
train_923.tif,0.266435296
train_924.tif,0.57577459
train_925.tif,0.163802195
train_926.tif,1.169590094
train_927.tif,0.050359325
train_928.tif,0.346463533
train_929.tif,0.03592107
train_930.tif,0.024440004
train_931.tif,0.165611323
train_932.tif,0.077036415
train_933.tif,0.379957734
train_934.tif,0.235681777
train_935.tif,0.242556436
train_936.tif,0.321161957
train_937.tif,0.135985527
train_938.tif,0.043117489
train_939.tif,0.295092419
train_940.tif,0.128809043
train_941.tif,0.057176197
train_942.tif,0.147771434
train_943.tif,0.043998804
train_944.tif,0.688507661
train_945.tif,0.554018277
train_946.tif,0.176544352
train_947.tif,0.055470133
train_948.tif,0.065883749
train_949.tif,0.028976774
train_950.tif,0.203861224
train_951.tif,0.451407121
train_952.tif,0.184414873
train_953.tif,0.160239501
train_954.tif,0.097449979
train_955.tif,0.162300536
train_956.tif,0.195355066
train_957.tif,0.047928714
train_958.tif,0.057968532
train_959.tif,0.027877984
train_960.tif,0.417973385
train_961.tif,0.131442205
train_962.tif,0.130912697
train_963.tif,0.141971835
train_964.tif,0.985540087
train_965.tif,0.333507343
train_966.tif,0.108957364
train_967.tif,0.167085152
train_968.tif,0.108895318
train_969.tif,0.081061977
train_970.tif,0.122971664
train_971.tif,0.076472987
train_972.tif,0.067455575
train_973.tif,0.154750435
train_974.tif,0.121297022
train_975.tif,0.108846072
train_976.tif,0.133029459
train_977.tif,0.075416947
train_978.tif,0.041562848
train_979.tif,0.122341594
train_980.tif,0.942482594
train_981.tif,0.058042715
train_982.tif,0.111161587
train_983.tif,0.134343442
train_984.tif,0.057384196
train_985.tif,0.028306178
train_986.tif,0.037194657
train_987.tif,0.972746623
train_988.tif,0.757877929
train_989.tif,0.243454724
train_990.tif,0.063902576
train_991.tif,0.197308786
train_992.tif,0.105752314
train_993.tif,0.158683422
train_994.tif,0.056063031
train_995.tif,0.080747829
train_996.tif,0.043580734
train_997.tif,0.062152598
train_998.tif,0.124587015
train_999.tif,0.028335045
train_1000.tif,0.267370706
train_1001.tif,0.132004583
train_1002.tif,0.187113322
train_1003.tif,0.323332472
train_1004.tif,0.221192493
train_1005.tif,0.063047174
train_1006.tif,0.130599948
train_1007.tif,0.073699653
train_1008.tif,0.310355949
train_1009.tif,0.060076
train_1010.tif,0.377692687
train_1011.tif,0.435151006
train_1012.tif,0.029930436
train_1013.tif,0.044342753
train_1014.tif,0.366186116
train_1015.tif,0.164540708
train_1016.tif,0.068415756
train_1017.tif,0.161342981
train_1018.tif,0.191469597
train_1019.tif,0.249881816
train_1020.tif,0.183884992
train_1021.tif,0.479090599
train_1022.tif,0.029404644
train_1023.tif,0.273120058
train_1024.tif,0.308037093
train_1025.tif,0.119974063
train_1026.tif,0.066911544
train_1027.tif,0.128169489
train_1028.tif,0.039783171
train_1029.tif,0.039114822
train_1030.tif,0.090122317
train_1031.tif,0.321765336
train_1032.tif,0.046413259
train_1033.tif,0.253990553
train_1034.tif,0.128507954
train_1035.tif,0.138052999
train_1036.tif,0.318946982
train_1037.tif,0.387151663
train_1038.tif,0.991707441
train_1039.tif,0.227759322
train_1040.tif,0.056880168
train_1041.tif,0.113438212
train_1042.tif,0.25997919
train_1043.tif,0.537711848
train_1044.tif,0.461880797
train_1045.tif,0.067580226
train_1046.tif,0.067197627
train_1047.tif,0.168098104
train_1048.tif,0.952261233
train_1049.tif,0.062131229
train_1050.tif,0.050970173
train_1051.tif,1.153335298
train_1052.tif,0.033215201
train_1053.tif,0.203616372
train_1054.tif,0.114280851
train_1055.tif,0.920253946
train_1056.tif,0.263707229
train_1057.tif,0.084967058
train_1058.tif,0.020851521
train_1059.tif,0.085122523
train_1060.tif,0.364583768
train_1061.tif,0.141135163
train_1062.tif,0.240531667
train_1063.tif,0.149278635
train_1064.tif,0.715001387
train_1065.tif,0.060968783
train_1066.tif,0.200901668
train_1067.tif,0.1920022
train_1068.tif,0.128778038
train_1069.tif,0.07881575
train_1070.tif,0.158202147
